IndexNumber_Target,CCT_Target,Duv_Target,Duv_signed,CIEu1960_Target,CIEv1960_Target,CIEu1976_Target,CIEv1976_Target
113,3017,0.045,0.045,0.233739237222838,0.389333874566871,0.233739237222838,0.584000811850306
114,3017,0.048,0.048,0.232657221551027,0.392131952851329,0.232657221551027,0.588197929276994
115,3017,0,0,0.2499694723,0.3473627003,0.2499694723,0.52104405045
116,3017,0.00299999999999999,-0.00299999999999999,0.251051487971811,0.344564622015542,0.251051487971811,0.516846933023313
117,3017,0.00600000000000002,-0.00600000000000002,0.252133503643622,0.341766543731084,0.252133503643622,0.512649815596626
118,3017,0.00900000000000006,-0.00900000000000006,0.253215519315432,0.338968465446626,0.253215519315432,0.508452698169939
119,3017,0.012,-0.012,0.254297534987243,0.336170387162168,0.254297534987243,0.504255580743252
120,3017,0.015,-0.015,0.255379550659054,0.33337230887771,0.255379550659054,0.500058463316564
121,3017,0.0180000000000001,-0.0180000000000001,0.256461566330865,0.330574230593252,0.256461566330865,0.495861345889877
122,3017,0.021,-0.021,0.257543582002676,0.327776152308793,0.257543582002676,0.49166422846319
123,3017,0.024,-0.024,0.258625597674486,0.324978074024336,0.258625597674486,0.487467111036503
124,3017,0.027,-0.027,0.259707613346297,0.322179995739877,0.259707613346297,0.483269993609816
125,3017,0.03,-0.03,0.260789629018108,0.319381917455419,0.260789629018108,0.479072876183129
126,3017,0.033,-0.033,0.261871644689919,0.316583839170961,0.261871644689919,0.474875758756442
127,3017,0.036,-0.036,0.26295366036173,0.313785760886503,0.26295366036173,0.470678641329755
128,3017,0.039,-0.039,0.264035676033541,0.310987682602045,0.264035676033541,0.466481523903068
129,3017,0.0419999999999999,-0.0419999999999999,0.265117691705351,0.308189604317587,0.265117691705351,0.462284406476381
130,3017,0.045,-0.045,0.266199707377162,0.305391526033129,0.266199707377162,0.458087289049694
131,3017,0.048,-0.048,0.267281723048973,0.302593447748671,0.267281723048973,0.453890171623006
132,3147,0.00300000000000004,0.00300000000000004,0.24445946287148,0.348361564808708,0.24445946287148,0.522542347213061
133,3147,0.00600000000000002,0.00600000000000002,0.24328159924296,0.351120665617415,0.24328159924296,0.526680998426122
134,3147,0.00900000000000001,0.00900000000000001,0.242103735614441,0.353879766426122,0.242103735614441,0.530819649639184
135,3147,0.012,0.012,0.240925871985921,0.35663886723483,0.240925871985921,0.534958300852245
