CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,Gesamtspektrum
0.000202603606855933,0.0,0.0037079879018296798,0.0,0.00129451004689195,0.0,0.0,0.0,0.0,3.44759495176997e-05,0.000345936016829854,0.005585513521925116
0.000197813273072026,0.0,0.00362443396394311,0.0,0.00109048260967146,0.0,0.0,0.0,0.0,3.14941394110029e-05,0.000336939320299291,0.00528116330639689
0.000193032744312979,0.0,0.0035382155057043702,0.0,0.000920682804149186,0.0,0.0,0.0,0.0,2.81986248167725e-05,0.000328888637756152,0.00500901831673946
0.00018862159959938502,0.0,0.00345114757681937,0.0,0.00077726069930918,0.0,0.0,0.0,0.0,2.4625372096724803e-05,0.000320503858021127,0.004762159105845786
0.00018413710121606598,0.0,0.0033725284248820103,0.0,0.00065791083265663,0.0,0.0,0.0,0.0,2.26612171620948e-05,0.000311985800431722,0.0045492233763485225
0.00017969107151786498,0.0,0.0032877017815831897,0.0,0.0005559849083781599,0.0,0.0,0.0,0.0,2.09267698510757e-05,0.00030329220361657405,0.004347596734946864
0.000175109691618238,0.0,0.00320452695567423,0.0,0.00046931810816017004,0.0,0.0,0.0,0.0,1.94463728336428e-05,0.000294441162957034,0.004162842291243314
0.000171199022250654,0.0,0.00312519556692237,0.0,0.00039968025121760696,0.0,0.0,0.0,0.0,1.73645561408115e-05,0.000288022491725141,0.004001461888256583
0.000166971496551602,0.0,0.0030435622528024397,0.0,0.000339392619363379,0.0,0.0,0.0,0.0,0.0,0.00028160970624748903,0.00383153607496491
0.000162985143868714,0.0,0.00297016660535772,0.0,0.000288160877179269,0.0,0.0,0.0,0.0,0.0,0.000274640326513671,0.003695952952919374
0.00015920711484029498,0.0,0.00289494927731607,0.0,0.00024616497052549905,0.0,0.0,0.0,0.0,0.0,0.000266118794288173,0.003566440156970037
0.00015529759622500902,0.0,0.00282277974495954,0.0,0.000210480410431273,0.0,0.0,0.0,0.0,0.0,0.000258190749827696,0.003446748501443518
0.000151998996134616,0.0,0.00275421481719195,0.0,0.000182564774318286,0.0,0.0,0.0,0.0,0.0,0.000251239997004263,0.0033400185846491153
0.000147977839099025,0.0,0.0026796002543825396,0.0,0.000160284597004846,0.0,0.0,0.0,0.0,0.0,0.00024506886460762,0.0032329315550940307
0.000144435003068374,0.0,0.00260951476274236,0.0,0.000139108885898796,0.0,0.0,0.0,0.0,0.0,0.00023958050296858598,0.0031326391546781162
0.000140705067328027,0.0,0.0025419273549434898,0.0,0.000122805567158049,0.0,0.0,0.0,0.0,0.0,0.000232603222741174,0.0030380412121707398
0.000137220022529869,0.0,0.00247664331837876,0.0,0.000109690357376724,0.0,0.0,0.0,0.0,0.0,0.00022696726433660099,0.0029505209626219542
0.00013426996877361898,0.0,0.00241351657921353,0.0,9.74467083152001e-05,0.0,0.0,0.0,0.0,0.0,0.00022170468549275802,0.002866937941795107
0.000130804944268603,0.0,0.0023483352173971697,0.0,8.61594490459734e-05,0.0,0.0,0.0,0.0,0.0,0.00021574902128898002,0.002781048632000726
0.000127413286580302,0.0,0.00228703631430196,0.0,7.493285514504631e-05,0.0,0.0,0.0,0.0,0.0,0.000210401821163178,0.002699784277190486
0.00012463486401804798,0.0,0.00222428768833475,0.0,6.6208142557581e-05,0.0,0.0,0.0,0.0,0.0,0.000203588880345101,0.00261871957525548
0.000121352522412298,0.0,0.0021606084989731103,0.0,5.7676342961804506e-05,0.0,0.0,0.0,0.0,0.0,0.000198592047662356,0.0025382294120095683
0.000118308817418293,0.0,0.0021038850876088397,0.0,5.08732284103617e-05,0.0,0.0,0.0,0.0,0.0,0.000194704427831206,0.0024677715612687005
0.00011542396500372399,0.0,0.00204675798418401,0.0,4.6397279481376e-05,0.0,0.0,0.0,0.0,0.0,0.000188568945800809,0.002397148174469919
0.000112539801433669,0.0,0.00198876362052645,0.0,4.06487140714959e-05,0.0,0.0,0.0,0.0,0.0,0.000183313261215191,0.0023252653972468057
0.00010965140829314399,0.0,0.00193416418666926,0.0,3.6806137147188896e-05,0.0,0.0,0.0,0.0,0.0,0.000178657565083785,0.002259279297193378
0.000106694522225531,0.0,0.0018803831958837398,0.0,3.38662846719232e-05,0.0,0.0,0.0,0.0,0.0,0.000173510682909978,0.002194454685691172
0.000104019217686639,0.0,0.0018279431514242898,0.0,2.9184433897811998e-05,0.0,0.0,0.0,0.0,0.0,0.000167788565606754,0.0021289353686154947
0.00010167512211895501,0.0,0.00177779224510387,0.0,2.65301779443175e-05,0.0,0.0,0.0,0.0,0.0,0.000162724472687167,0.0020687220178543094
9.878840907270071e-05,0.0,0.0017298360450831302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157386494790578,0.0019860109489464087
9.660406129126229e-05,0.0,0.00168019468613947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015435358635553,0.0019311523337862623
9.40509997513167e-05,0.0,0.00162675030504967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000151309331753564,0.0018721106365545506
9.11943281920257e-05,0.0,0.00158002404142112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014665821387743102,0.0018178765834905766
8.88612779926014e-05,0.0,0.0015378067070879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000142918562514929,0.0017695865475954304
8.675710966101991e-05,0.0,0.0014928647657197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000140388318117998,0.001720010193498718
8.45065297535107e-05,0.0,0.00144705160255619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137837714175555,0.0016693958464852558
8.23255658418158e-05,0.0,0.00140381816466114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000132179523694904,0.0016183232541978597
7.969035309751121e-05,0.0,0.0013615165307519599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012579618590954398,0.001567003069759015
7.7497291119435e-05,0.0,0.00131828326440448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012146767523427399,0.001517248230758189
7.54432292799712e-05,0.0,0.00128110666423254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011877389463481699,0.0014753237881473282
7.36428813562425e-05,0.0,0.00124636977151751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000116573832556275,0.0014365864854300277
7.15851888467758e-05,0.0,0.00120585401265585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000113199319432971,0.0013906385209355968
6.945687607563389e-05,0.0,0.00116550131562373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000109462850595447,0.001344421042294811
6.760115573901021e-05,0.0,0.00113083333454625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106183395248291,0.0013046178855335513
6.57021092076562e-05,0.0,0.00109892269132363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010409514449909399,0.00126871994503038
6.42108600822833e-05,0.0,0.00106261170249961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000102386472052831,0.0012292090346347241
6.21560635233828e-05,0.0,0.00102666428071273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78805272829031e-05,0.001186700871519016
6.0556992984431e-05,0.0,0.0009994715953538331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5061412962846e-05,0.0011550900013011102
5.913527345681371e-05,0.0,0.0009684584675462279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30883884255834e-05,0.0011206821294286252
5.763044070919151e-05,0.0,0.000939977875075465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.893341442069771e-05,0.0010865417302053542
5.60463213816066e-05,0.0,0.000915297300842832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699987140567109e-05,0.0010583434936301097
5.45714982107991e-05,0.0,0.0008860978399109929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50207333386978e-05,0.0010256900714604898
5.28115052594315e-05,0.0,0.000854356904710857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.195170591358471e-05,0.0009891201158838733
5.11276554833504e-05,0.0,0.0008310394028203111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.91781699945992e-05,0.0009613452282982607
5.0344997213963895e-05,0.0,0.000812330941693138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.80408783031327e-05,0.0009407168172102346
4.9346342372426794e-05,0.0,0.000789034122341079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82713519416068e-05,0.0009166518166551126
4.7822419397232204e-05,0.0,0.000761767470794729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.388129118573441e-05,0.0008834711813776957
4.6614160741007105e-05,0.0,0.000737925052845572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.10777697982536e-05,0.0008556169833848327
4.53578855815901e-05,0.0,0.000718788912905871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979401758077621e-05,0.0008339408160682373
4.42374448889931e-05,0.0,0.000700572072097615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.760407874330911e-05,0.0008124135957299172
4.3084700620465706e-05,0.0,0.000680615821698136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65375309803318e-05,0.0007902380532989336
4.20200413643609e-05,0.0,0.000662543135353344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.521897496688461e-05,0.0007697821516845895
4.112259071861071e-05,0.0,0.000644111524230198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46506289406295e-05,0.0007498847438894383
3.99784965083351e-05,0.0,0.000623307911787001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.415327527724571e-05,0.0007274396835725818
3.90023728655073e-05,0.0,0.0006046764765541769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11179532023222e-05,0.0007047968026220064
3.77050885462705e-05,0.0,0.000584977266863183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7996539469558704e-05,0.0006806788948790122
3.7019493309660996e-05,0.0,0.000570747989665971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59130396957902e-05,0.0006636805226714221
3.62762763242543e-05,0.0,0.000556150307388903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5721104137515794e-05,0.0006481476878506731
3.528914273968e-05,0.0,0.000538561982375741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4590255683447604e-05,0.0006284413807988685
3.44801951817472e-05,0.0,0.00052544164545768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2804669395792605e-05,0.0006127265100352199
3.3614450016863204e-05,0.0,0.000511068752460113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3557237060364295e-05,0.0005982404395373405
3.28368098157886e-05,0.0,0.000495576315837972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0019729300076096e-05,0.0005784328549538366
3.1867451218186104e-05,0.0,0.00048360760589909104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70345185734847e-05,0.0005625095756907618
3.1381678798112605e-05,0.0,0.00046971298539386905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06445947836974e-05,0.0005517392589756791
3.07377062549015e-05,0.0,0.00045472337186315705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.873839335394e-05,0.0005341994714719986
2.95152229060241e-05,0.0,0.00044080026825399804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7432601805404605e-05,0.0005177480929654268
2.9054285312780397e-05,0.0,0.00042956236036013396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61894702777216e-05,0.0005048061159506359
2.80968807640717e-05,0.0,0.00041839096248900097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34876763609178e-05,0.0004899755196139905
2.72898514717474e-05,0.0,0.000403280324040881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30881730613647e-05,0.0004736583485739931
2.6920910832682897e-05,0.0,0.000390949385428427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31299712602569e-05,0.0004610002675213668
2.60600684872195e-05,0.0,0.00038103934805267203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22079414986794e-05,0.00044930735803857093
2.53089113810716e-05,0.0,0.000366424760882734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04509659327674e-05,0.000432184638196573
2.4742225540671e-05,0.0,0.000360802907145108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0132906419212204e-05,0.00042567803910499124
2.3949824469385e-05,0.0,0.00035590417981389504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9172550247728794e-05,0.00041902655453100886
2.32639337499005e-05,0.0,0.000340076227255022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69171428809976e-05,0.0004002573038859201
2.2847287040819e-05,0.0,0.00032844602022273503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74163359107916e-05,0.00038870964317434565
2.23585655176299e-05,0.0,0.000312809003763848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39440654826486e-05,0.0003691116347641265
2.0978138007594e-05,0.0,0.000304958986852698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14678213269458e-05,0.0003574049461872378
2.07771158648515e-05,0.0,0.000300247974784313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003210250906491645
2.04987425964869e-05,0.0,0.000288194472720144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030869321531663087
2.01211116526571e-05,0.0,0.000281510214772258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43729882746209e-05,0.000336004314699536
1.9869844949717103e-05,0.0,0.00027345278870570403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029332263365542115
1.86396972739463e-05,0.0,0.00026355856622030296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028219826349424926
1.9053278304048198e-05,0.0,0.00025788086775377003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027693414605781824
1.7634187644697602e-05,0.0,0.000247164499505096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002647986871497936
1.7468615638796303e-05,0.0,0.00023618243129545097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025365104693424726
1.64971271309819e-05,0.0,0.000230573718984946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024707084611592787
1.6948807477956303e-05,0.0,0.00023801062955099503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025495943702895135
1.68600521929073e-05,0.0,0.000225995387725461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002428554399183683
1.52954364700345e-05,0.0,0.000203088750133639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002183841866036735
1.4753320912497101e-05,0.0,0.000197744931625668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002124982525381651
1.4869976274587803e-05,0.0,0.000202589152724374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002174591289989618
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
